id,time,elapsed,memory,priority,agentsreply,duplicatePackets,resentPackets,resultsize,continue,WhenFirstRow,TimeTotalExecute,NumRowsProcessed,NumIndexSeeks,NumIndexScans,NumIndexWildSeeks,NumIndexMerges,NumLeafCacheHits,NumNodeCacheHits,NumLeafCacheAdds,NumIndexAccepted,NumIndexRejected,NumIndexRowsRead,TimeSortElapsed,NumGroups,TimeLocalExecute,NumAllocations,SizeAgentReply,TimeAgentWait,TimeLeafLoad,TimeLeafRead,NumLeafDiskFetches,TimeLeafFetch,fDMetaphone1.NumStarts,fDMetaphone1.NumStops,fDMetaphone1.TimeLocalExecute,fREGEXREPLACE.NumStarts,fREGEXREPLACE.NumStops,fREGEXREPLACE.TimeLocalExecute,fgetGlobalId.NumStarts,fgetGlobalId.NumStops,fgetGlobalId.TimeLocalExecute,fgetLocalId.NumStarts,fgetLocalId.NumStops,fgetLocalId.TimeLocalExecute,fgetCallerId.NumStarts,fgetCallerId.NumStops,fgetCallerId.TimeLocalExecute,fdbglog.NumStarts,fdbglog.NumStops,fdbglog.TimeLocalExecute,NumNodeCacheAdds,TimeNodeLoad,TimeNodeRead,NumNodeDiskFetches,TimeNodeFetch, ,%BranchMiss,%LeafMiss,%BranchFetch,%LeafFetch,AvgTimeBranchFetch,AvgTimeLeafFetch
idlexternallinking.xidl_recswithindistance_service:{HpERncjpspXud7kjY3qRVi},12:03:03.845,85,10,-2,185780,0,0,218205,0,20224-02-10T17:27:30.271Z,977.093,11092,858,2265,238,11,131,735,145,2281,1861,4126,0.00087,193,38.497,95360,181.425Kb,19.357,24.32,1.601,5,1.01,764,764,0.38474,2,2,0.006942,1,1,0.0009,1,1,0.000225,1,1,0.000187,1,1,0.01421,,,,,,,0.0,52.53623188405797,,3.4482758620689653,,0.202
idlexternallinking.xidl_recswithindistance_service:{HpERna7GnTkLnFzkNxKSzP},12:03:03.665,44,10,-2,36215,0,0,43356,0,20490-12-25T01:42:00.937Z,699.226,2099,195,635,55,7,29,184,43,651,573,1208,0.000858,38,32.838,19228,35.366Kb,17.06,12.092,4.241,18,4.115,48,48,0.175871,2,2,0.008171,1,1,0.001027,1,1,0.000703,1,1,0.000174,1,1,0.012063,6,1.697,1.535,6,1.535,,3.1578947368421053,59.72222222222222,100.0,41.86046511627907,0.2558333333333333,0.22861111111111113
idlexternallinking.xidl_recswithindistance_service:{HpERnXCHGqabYHhxh81911},12:03:03.640,174,12,-2,760613,0,0,1256758,0,20224-02-10T17:25:53.250Z,3317.0,58529,4806,4079,1288,13,606,3825,799,4095,2728,6807,0.0016690000000000001,1083,103.79,512772,742.786Kb,57.151,198.643,65.998,130,63.682,1214,1214,0.477889,2,2,0.007125,1,1,0.000935,1,1,0.000302,1,1,0.000202,1,1,0.030296,,,,,,,0.0,56.86832740213523,,16.270337922403005,,0.48986153846153846
idlexternallinking.xidl_recswithindistance_service:{HpERnXrUWAC2ETJC1PPAe8},12:03:03.605,104,9,-2,168531,0,0,246620,0,18836-05-15T08:06:31.416Z,1022.9999999999999,11915,1005,1718,268,6,107,827,203,1730,1410,3128,,216,48.321,103566,164.581Kb,25.877,48.371,14.013,43,13.408,416,416,0.255093,2,2,0.009787,1,1,0.0012430000000000002,1,1,0.000675,1,1,0.000174,1,1,0.018626999999999998,,,,,,,0.0,65.48387096774194,,21.182266009852217,,0.3118139534883721
idlexternallinking.xidl_recswithindistance_service:{HpERnTA1AtVhkZ5wxye3Ua},12:03:03.421,169,10,-2,245598,0,0,314953,0,20224-02-10T17:24:45.102Z,1992.0,15930,1796,1250,883,12,723,1617,202,1266,740,1990,0.000644,279,70.078,140052,239.841Kb,41.307,68.215,28.397,44,27.709,842,842,0.503456,2,2,0.007229,1,1,0.0010429999999999999,1,1,0.000205,1,1,0.000249,1,1,0.021813,,,,,,,0.0,21.83783783783784,,21.782178217821784,,0.62975
idlexternallinking.xidl_recswithindistance_service:{HpERnSvZtA1uveVCEXhUk5},12:03:03.319,80,9,-2,91994,0,0,127280,0,20117-05-12T09:18:26.602Z,971.222,5928,490,1338,131,10,55,426,104,1354,1165,2503,0.000701,108,42.863,51272,89.837Kb,22.294,24.545,8.65,21,8.324,288,288,0.138305,2,2,0.00886,1,1,0.001003,1,1,0.000247,1,1,0.000226,1,1,0.019133,,,,,,,0.0,65.40880503144655,,20.192307692307693,,0.3963809523809524
idlexternallinking.xidl_recswithindistance_service:{HpERnPGavZcJdTJNsJCMR7},12:03:03.121,74,9,-2,92468,0,0,113950,0,20224-02-10T17:23:26.080Z,839.893,5846,495,798,141,9,65,456,102,814,624,1422,0.00099,107,35.149,54650,90.300Kb,18.571,23.859,6.135,24,5.798,128,128,0.10268300000000001,2,2,0.008321,1,1,0.0011510000000000001,1,1,0.000421,1,1,0.000191,1,1,0.017816,,,,,,,0.0,61.07784431137725,,23.529411764705884,,0.24158333333333334
idlexternallinking.xidl_recswithindistance_service:{HpERnM7cDaJjQu7o1bFyzz},12:03:03.036,104,10,-2,178056,0,0,227885,0,20597-09-24T09:44:07.580Z,1109.0,11162,890,845,249,9,149,761,129,861,473,1318,0.000755,199,38.667,96732,173.882Kb,21.433,27.97,7.756,29,7.336,448,448,0.203133,2,2,0.0076879999999999995,1,1,0.000948,1,1,0.000527,1,1,0.000247,1,1,0.012511,,,,,,,0.0,46.402877697841724,,22.48062015503876,,0.25296551724137933
idlexternallinking.xidl_recswithindistance_service:{HpERnLijJ2vHHHQbrUDRQm},12:03:03.019,108,10,-2,156087,0,0,185584,0,20224-02-10T17:22:39.560Z,1044.0,9532,701,1921,193,9,101,603,126,1937,1611,3532,0.000786,192,40.48,78075,152.428Kb,21.175,23.898,4.574,7,4.08,244,244,0.15762600000000002,2,2,0.007395,1,1,0.000845,1,1,0.000187,1,1,0.000199,1,1,0.011582,,,,,,,0.0,55.50660792951542,,5.555555555555555,,0.5828571428571429
idlexternallinking.xidl_recswithindistance_service:{HpERnLBJEEYC9p3YTxcW7v},12:03:02.978,96,10,-2,198976,0,0,287238,0,20597-09-24T09:43:48.660Z,718.603,13395,1067,492,290,11,314,884,,508,99,591,0.000817,249,25.081,115126,194.312Kb,12.618,,,,,486,486,0.220234,2,2,0.008047,1,1,0.000901,1,1,0.000327,1,1,0.000187,1,1,0.013731,,,,,,,0.0,0.0,,,,
idlexternallinking.xidl_recswithindistance_service:{HpERnJfoC2xK58fm5eFR1D},12:03:02.887,86,10,-2,161511,0,0,240089,0,20224-02-10T17:22:03.144Z,664.601,11502,1046,2525,340,11,214,820,175,2541,2232,4757,0.001002,210,35.731,102093,157.725Kb,16.656,29.296,1.922,4,1.218,150,150,0.103203,2,2,0.009680999999999999,1,1,0.001082,1,1,0.000305,1,1,0.000189,1,1,0.016513000000000003,,,,,,,0.0,44.987146529562985,,2.2857142857142856,,0.3045
idlexternallinking.xidl_recswithindistance_service:{HpERnGZLu56pJP473HtKou},12:03:02.783,92,8,-2,95525,0,0,155512,0,17662-02-16T14:55:13.200Z,525.108,7021,571,164,157,1,70,464,92,172,7,171,,135,18.458,60489,93.286Kb,9.951,16.795,2.624,11,2.306,622,622,0.32414499999999996,2,2,0.007626,1,1,0.000901,1,1,0.00033,1,1,0.000196,1,1,0.01328,,,,,,,0.0,56.79012345679013,,11.956521739130435,,0.20963636363636365
idlexternallinking.xidl_recswithindistance_service:{HpERnDtqEabLpTAn7pcUue},12:03:02.597,49,9,-2,60066,0,0,67849,0,20224-02-10T17:20:35.416Z,598.0,3262,282,1406,82,7,36,275,72,1422,1265,2671,0.000668,57,26.438,28444,58.658Kb,13.031,12.534,1.153,2,0.834996,290,290,0.261003,2,2,0.008674,1,1,0.000957,1,1,0.000289,1,1,0.000191,1,1,0.016913,,,,,,,0.0,66.66666666666667,,2.7777777777777777,,0.417498
idlexternallinking.xidl_recswithindistance_service:{HpERnBcvRirbjBYtV7eHFt},12:03:02.549,120,10,-2,200459,0,0,263276,0,20224-02-10T17:19:58.551Z,1576.0,12811,1005,5475,266,10,122,839,229,5491,5001,10476,0.000758,233,70.714,110627,195.760Kb,34.71,43.991,9.265,1,8.336,826,826,0.363276,2,2,0.008952,1,1,0.0011519999999999998,1,1,0.000426,1,1,0.000166,1,1,0.012695999999999999,,,,,,,0.0,65.24216524216524,,0.4366812227074236,,8.336
idlexternallinking.xidl_recswithindistance_service:{HpERnBtcy1hEK6dtXtqKpv},12:03:02.532,90,10,-2,137092,0,0,130090,0,20117-05-12T09:13:56.428Z,1435.0,7144,521,1964,140,10,80,462,99,1980,1642,3606,0.000983,115,53.071,62341,133.878Kb,28.075,31.213,15.071,31,14.793,310,310,0.249545,2,2,0.009416,1,1,0.001028,1,1,0.00069,1,1,0.000183,1,1,0.015884,,,,,,,0.0,55.3072625698324,,31.31313131313131,,0.47719354838709677
idlexternallinking.xidl_recswithindistance_service:{HpERnBLPjRGWAEvNeV77DQ},12:03:02.493,78,10,-2,104077,0,0,141102,0,20224-02-10T17:19:50.957Z,977.982,6754,589,5226,160,12,76,520,165,5242,5031,10257,0.000469,123,44.973,59205,101.637Kb,22.606,25.581,0.6275510000000001,,,226,226,0.09043000000000001,2,2,0.006964000000000001,1,1,0.000822,1,1,0.00023,1,1,0.000182,1,1,0.012884,,,,,,,0.0,68.46473029045643,,0.0,,
idlexternallinking.xidl_recswithindistance_service:{HpERnBPGjYKyiLGVh14n6E},12:03:02.426,10,6,-2,2628,0,0,451,0,18622-11-15T15:48:35.898Z,244.909,25,40,429,20,4,15,81,17,441,429,858,,,12.442,1311,2.566Kb,5.598,4.101,1.192,4,1.113,,,,2,2,0.0071790000000000005,1,1,0.000914,1,1,0.000217,1,1,0.000155,1,1,0.010471999999999999,,,,,,,0.0,53.125,,23.529411764705884,,0.27825
idlexternallinking.xidl_recswithindistance_service:{HpERn9pwcF7CSfz9yxiLiu},12:03:02.408,74,9,-2,101358,0,0,138016,0,18943-02-13T16:06:25.889Z,849.493,7010,635,785,173,8,70,554,138,797,604,1389,0.000318,123,33.728,63579,98.982Kb,18.411,25.533,2.287,5,1.65,160,160,0.064831,2,2,0.007992,1,1,0.0010969999999999999,1,1,0.00036,1,1,0.000172,1,1,0.019771999999999998,,,,,,,0.0,66.34615384615384,,3.6231884057971016,,0.32999999999999996
idlexternallinking.xidl_recswithindistance_service:{HpERn5yLDBwqUECHKHd7gM},12:03:02.268,139,10,-2,95951,0,0,108160,0,20224-02-10T17:18:20.795Z,1458.0,6435,747,1773,293,9,211,627,140,1789,1554,3327,0.000548,99,50.462,63199,93.702Kb,31.675,63.246,36.633,79,36.297,90,90,0.052465000000000005,2,2,0.009875,1,1,0.001034,1,1,0.000377,1,1,0.000171,1,1,0.031508,,,,,,,0.0,39.88603988603989,,56.42857142857143,,0.4594556962025316
idlexternallinking.xidl_recswithindistance_service:{HpESKBHaxcK89yEuWRYuVh},12:04:37.799,109,10,-2,231851,0,0,312029,0,20224-02-11T02:22:55.436Z,1218.0,15090,1158,1053,307,11,153,948,188,1069,581,1634,0.000908,274,50.618,128024,226.416Kb,25.361,34.725,7.633,30,7.11,640,640,0.397896,2,2,0.00688,1,1,0.0009,1,1,0.000219,1,1,0.000171,1,1,0.013334,7,1.14,0.8855230000000001,7,0.8855230000000001,,0.7329842931937173,55.131964809384165,100.0,15.957446808510639,0.12650328571428573,0.23700000000000002
idlexternallinking.xidl_recswithindistance_service:{HpESK8rTwNkqJtBigdS9CW},12:04:37.715,154,10,-2,593160,0,0,957089,0,18943-02-14T00:31:09.091Z,2985.0,44393,4310,1549,1193,8,1100,3381,474,1721,298,2007,0.000716,834,71.575,379732,579.257Kb,43.841,95.586,20.825,75,19.465,576,576,0.33017399999999997,2,2,0.008605,1,1,0.000991,1,1,0.000289,1,1,0.000161,1,1,0.025067,7,1.066,0.857348,7,0.857348,,0.2066115702479339,30.1143583227446,100.0,15.822784810126583,0.12247828571428572,0.25953333333333334
idlexternallinking.xidl_recswithindistance_service:{HpESK5VJQVjd6fWQjYs1MN},12:04:37.495,113,10,-2,165692,0,0,237050,0,20224-02-11T02:21:09.582Z,1242.0,12033,1067,2400,289,11,152,921,208,2416,2094,4494,0.0010689999999999999,212,45.643,109185,161.808Kb,27.059,46.942,11.323,63,10.745,358,358,0.17127,2,2,0.0069889999999999996,1,1,0.001132,1,1,0.00069,1,1,0.000186,1,1,0.024673999999999998,,,,,,,0.0,57.77777777777778,,30.28846153846154,,0.17055555555555554
idlexternallinking.xidl_recswithindistance_service:{HpESK1F57pxy2BM1J5wkgb},12:04:37.260,102,10,-2,92146,0,0,105032,0,20224-02-11T02:19:55.606Z,722.331,5382,436,250,129,8,80,393,58,266,60,310,0.000606,92,34.786,48966,89.986Kb,18.217,14.638,3.624,13,3.37,230,230,0.153421,2,2,0.011499,1,1,0.001142,1,1,0.00038,1,1,0.000229,1,1,0.019014,,,,,,,0.0,42.028985507246375,,22.413793103448278,,0.25923076923076926
idlexternallinking.xidl_recswithindistance_service:{HpESJzxUD9FXaqWwLrX4aB},12:04:37.249,107,10,-2,123006,0,0,127517,0,20224-02-11T02:19:53.675Z,1284.0,6734,517,3585,144,10,81,463,116,3601,3307,6892,0.000673,118,53.266,56882,120.123Kb,28.323,25.232,6.747,25,6.415,396,396,0.231509,2,2,0.006247,1,1,0.000938,1,1,0.000264,1,1,0.000181,1,1,0.015363,,,,,,,0.0,58.88324873096447,,21.551724137931036,,0.2566
idlexternallinking.xidl_recswithindistance_service:{HpESJuKiyE4sbVfBWNhnci},12:04:37.037,193,11,-2,662679,0,0,1182829,0,17662-02-16T22:36:38.012Z,3442.0,53286,4351,5596,1188,5,645,3356,632,5604,4517,10113,0.000757,1030,88.575,457894,647.147Kb,52.38,104.897,13.533,48,11.701,1984,1984,0.67053,2,2,0.009627,1,1,0.001703,1,1,0.0003,1,1,0.000255,1,1,0.025098,,,,,,,0.0,49.49099451840251,,7.594936708860759,,0.24377083333333335
idlexternallinking.xidl_recswithindistance_service:{HpESJuBDXPqLSKQnzDBf9b},12:04:36.932,96,10,-2,153807,0,0,180107,0,19583-08-14T01:22:43.195Z,1714.0,10583,1007,3668,291,12,146,913,241,3682,3328,6996,0.000724,164,64.169,101423,150.202Kb,37.667,64.95,23.433,101,22.881,116,116,0.09891899999999999,2,2,0.01149,1,1,0.001057,1,1,0.000393,1,1,0.000212,1,1,0.035253,,,,,,,0.0,62.27390180878553,,41.90871369294606,,0.22654455445544555
idlexternallinking.xidl_recswithindistance_service:{HpESJsia5Bkk3LMZsmbTD1},12:04:36.780,22,9,-2,44978,0,0,58023,0,19583-08-14T01:22:14.034Z,618.82,2715,347,411,168,8,133,338,52,425,337,748,0.000814,50,28.964,24494,43.923Kb,14.755,14.809,6.023,21,5.847,126,126,0.063802,2,2,0.009702,1,1,0.0010220000000000001,1,1,0.000262,1,1,0.000236,1,1,0.013259,,,,,,,0.0,28.10810810810811,,40.38461538461539,,0.27842857142857147
idlexternallinking.xidl_recswithindistance_service:{HpESJqVhqpHUdGn2ShnaQ5},12:04:36.716,74,9,-2,90297,0,0,126122,0,20597-09-24T18:49:12.036Z,754.781,5913,620,1603,134,5,152,509,92,1662,1399,3045,,112,31.954,50492,88.180Kb,16.096,18.575,3.376,22,3.094,222,222,0.113994,2,2,0.007973,1,1,0.001057,1,1,0.000398,1,1,0.000239,1,1,0.014356,,,,,,,0.0,37.704918032786885,,23.91304347826087,,0.14063636363636364
idlexternallinking.xidl_recswithindistance_service:{HpESJpG4tYcgr6M3tnvffA},12:04:36.633,56,10,-2,146200,0,0,177545,0,20597-09-24T18:48:57.915Z,1475.0,8766,677,3066,182,8,80,577,146,3082,2753,5819,0.000764,157,68.559,74074,142.773Kb,33.626,33.334,7.506,28,7.068,552,552,0.583382,2,2,0.010355,1,1,0.001583,1,1,0.000627,1,1,0.000227,1,1,0.014648,,,,,,,0.0,64.60176991150442,,19.17808219178082,,0.2524285714285714
idlexternallinking.xidl_recswithindistance_service:{HpESJntZQkAM6GZLiHhZnW},12:04:36.606,102,10,-2,183324,0,0,221493,0,20224-02-11T02:16:07.950Z,904.249,11002,1206,793,603,9,515,1077,110,809,394,1187,0.000664,190,33.122,92416,179.027Kb,17.736,22.897,3.935,24,3.567,692,692,0.26657600000000004,2,2,0.006961,1,1,0.000926,1,1,0.00031,1,1,0.000189,1,1,0.011348,,,,,,,0.0,17.6,,21.818181818181817,,0.148625
idlexternallinking.xidl_recswithindistance_service:{HpESJo93rzGfu3hvB5PZN3},12:04:36.583,67,10,-2,85469,0,0,112010,0,20597-09-24T18:48:28.229Z,717.636,5355,442,740,121,8,58,384,82,756,575,1315,0.000203,99,30.418,46278,83.465Kb,15.215,16.597,3.033,18,2.724,212,212,0.119603,2,2,0.005225,1,1,0.000732,1,1,0.0003,1,1,0.000175,1,1,0.013392,,,,,,,0.0,58.57142857142857,,21.951219512195124,,0.15133333333333335
idlexternallinking.xidl_recswithindistance_service:{HpESJo1zKCoZc8DJ7YTUeY},12:04:36.578,67,9,-2,101566,0,0,104124,0,18836-05-15T16:16:20.596Z,671.666,5472,411,1520,110,7,64,354,70,1532,1288,2808,0.000355,92,29.765,44608,99.185Kb,15.133,14.955,3.216,19,3.009,434,434,0.283812,2,2,0.005268,1,1,0.000659,1,1,0.000575,1,1,0.000205,1,1,0.011467,,,,,,,0.0,52.23880597014925,,27.142857142857142,,0.15836842105263157
idlexternallinking.xidl_recswithindistance_service:{HpESJmBgfWXjRASLSetjUR},12:04:36.507,95,10,-2,145340,0,0,223999,0,19957-03-28T17:52:35.596Z,963.496,10453,871,1889,235,8,108,729,164,1903,1641,3530,0.000905,198,46.29,91375,141.933Kb,23.101,32.841,1.531,6,0.827442,370,370,0.181718,2,2,0.007613000000000001,1,1,0.0011279999999999999,1,1,0.000408,1,1,0.000199,1,1,0.015241,,,,,,,0.0,60.294117647058826,,3.658536585365854,,0.137907
idlexternallinking.xidl_recswithindistance_service:{HpESJhfzBaWNt8QYfXmLcw},12:04:36.312,85,10,-2,148808,0,0,241464,0,20597-09-24T18:46:47.328Z,960.427,10880,898,2188,239,10,133,748,148,2204,1934,4122,0.000767,209,37.601,93768,145.320Kb,18.972,23.732,0.948404,3,0.36654000000000003,346,346,0.217232,2,2,0.007339,1,1,0.000968,1,1,0.000618,1,1,0.000166,1,1,0.013071,,,,,,,0.0,52.669039145907476,,2.027027027027027,,0.12218000000000001
idlexternallinking.xidl_recswithindistance_service:{HpESJePBzSsQC9Am8qSWwk},12:04:36.187,134,10,-2,195848,0,0,302046,0,20224-02-11T02:13:48.799Z,1055.0,13789,1127,4218,313,11,175,941,190,4234,3860,8078,0.000976,260,56.65,119284,191.257Kb,27.525,33.153,4.276,24,3.695,502,502,0.201327,2,2,0.00662,1,1,0.000868,1,1,0.000199,1,1,0.000201,1,1,0.013056,,,,,,,0.0,52.054794520547944,,12.631578947368421,,0.15395833333333334
idlexternallinking.xidl_recswithindistance_service:{HpESJcZe6UddKAjAN4spwZ},12:04:35.984,29,10,-2,124828,0,0,163930,0,20224-02-11T02:13:00.824Z,954.849,8329,718,1313,202,9,104,636,133,1329,1080,2393,0.00073,149,34.436,74735,121.902Kb,18.595,29.211,7.863,42,7.504,168,168,0.125925,2,2,0.007569,1,1,0.0011799999999999998,1,1,0.000248,1,1,0.000191,1,1,0.016195,,,,,,,0.0,56.118143459915615,,31.57894736842105,,0.17866666666666667
idlexternallinking.xidl_recswithindistance_service:{HpESJaTMUvL7vvtfQaZEFK},12:04:35.958,113,9,-2,268282,0,0,384233,0,18943-02-14T00:22:06.818Z,1879.0,18685,1771,5063,402,12,366,1391,288,5157,4470,9615,0.001028,337,77.356,161929,261.994Kb,41.735,56.86,12.002,65,11.238,490,490,0.146694,2,2,0.009646,1,1,0.001021,1,1,0.000372,1,1,0.000202,1,1,0.022708,8,1.136,0.880571,7,0.871008,,0.5718370264474625,44.03669724770642,87.5,22.569444444444443,0.12442971428571428,0.17289230769230768
idlexternallinking.xidl_recswithindistance_service:{HpESJauLPmsB3syUhfRwvc},12:04:35.940,72,10,-2,119319,0,0,172553,0,20224-02-11T02:12:31.060Z,1153.0,8258,699,1369,198,9,112,617,119,1385,1157,2526,0.000928,154,44.707,74168,116.522Kb,23.717,28.63,6.475,30,6.128,432,432,0.224393,2,2,0.0044599999999999996,1,1,0.000716,1,1,0.000328,1,1,0.000171,1,1,0.011929,,,,,,,0.0,51.515151515151516,,25.210084033613445,,0.20426666666666668
idlexternallinking.xidl_recswithindistance_service:{HpESJYgBx1Che6g94z5rYa},12:04:35.891,140,10,-2,176218,0,0,187715,0,20224-02-11T02:11:57.876Z,1004.0,9675,731,789,196,12,109,623,114,805,366,1155,0.001014,165,42.267,81661,172.087Kb,19.955,20.453,1.497,8,0.977031,584,584,0.271815,2,2,0.00867,1,1,0.000967,1,1,0.000345,1,1,0.000195,1,1,0.014828,,,,,,,0.0,51.12107623318386,,7.017543859649122,,0.122128875
idlexternallinking.xidl_recswithindistance_service:{HpESJVUvKgu6RQURarhkEv},12:04:35.663,82,9,-2,97454,0,0,145329,0,17662-02-16T22:30:30.070Z,634.399,6877,571,175,157,4,74,470,92,183,6,181,0.000577,131,24.343,60611,95.169Kb,12.861,17.76,2.285,14,1.923,556,556,0.256544,2,2,0.008551999999999999,1,1,0.000824,1,1,0.000294,1,1,0.000199,1,1,0.016469,,,,,,,0.0,55.42168674698795,,15.217391304347826,,0.13735714285714287
idlexternallinking.xidl_recswithindistance_service:{HpESJRMagyi6Z3AzphsewY},12:04:35.466,105,10,-2,185823,0,0,228182,0,20597-09-24T18:41:46.121Z,1070.0,11064,834,2886,224,8,108,688,153,2902,2484,5370,0.000726,194,44.965,93535,181.467Kb,22.121,26.2,1.535,7,0.949625,488,488,0.197989,2,2,0.00882,1,1,0.00165,1,1,0.001017,1,1,0.000172,1,1,0.0143,,,,,,,0.0,58.62068965517241,,4.57516339869281,,0.1356607142857143
idlexternallinking.xidl_recswithindistance_service:{HpESJQsDYQLN8TmiCdsCbW},12:04:35.412,75,10,-2,105316,0,0,139896,0,20597-09-24T18:41:36.855Z,864.421,6825,627,2575,217,11,140,484,123,2591,2376,4951,0.000922,125,37.316,61365,102.847Kb,19.179,20.934,1.69,9,1.194,114,114,0.066208,2,2,0.009512,1,1,0.0014730000000000001,1,1,0.000344,1,1,0.000542,1,1,0.012832000000000001,,,,,,,0.0,46.7680608365019,,7.317073170731708,,0.13266666666666665
idlexternallinking.xidl_recswithindistance_service:{HpESJPLFP9i9cUCTCsvXKg},12:04:35.361,106,10,-2,315280,0,0,459721,0,18943-02-14T00:18:54.503Z,1169.0,21219,1646,1100,430,9,222,1303,233,1112,477,1577,0.000996,397,40.127,177600,307.890Kb,19.84,40.586,3.613,20,2.82,1114,1114,0.442548,2,2,0.008853,1,1,0.001044,1,1,0.000257,1,1,0.000173,1,1,0.017921,,,,,,,0.0,51.20879120879121,,8.583690987124463,,0.141
idlexternallinking.xidl_recswithindistance_service:{HpESJMwkcFEZw6xZ6z7cKz},12:04:35.252,70,10,-2,80532,0,0,99062,0,20224-02-11T02:08:35.918Z,720.236,4857,671,1521,117,9,238,554,80,1622,1293,2899,0.000666,93,30.25,42553,78.644Kb,15.737,14.21,1.271,8,0.927803,146,146,0.073215,2,2,0.006841,1,1,0.00086,1,1,0.000305,1,1,0.000226,1,1,0.012806,,,,,,,0.0,25.157232704402517,,10.0,,0.115975375
idlexternallinking.xidl_recswithindistance_service:{HpESJMvkTe4oxaK8bU2WRX},12:04:35.242,61,10,-2,115313,0,0,128187,0,20224-02-11T02:08:35.358Z,498.776,6617,860,690,258,10,296,689,93,706,350,1040,0.001289,118,28.121,57863,112.610Kb,14.383,16.574,1.6,9,1.183,294,294,0.18750899999999998,2,2,0.007637,1,1,0.000981,1,1,0.000453,1,1,0.000209,1,1,0.012994,,,,,,,0.0,23.90745501285347,,9.67741935483871,,0.13144444444444445
idlexternallinking.xidl_recswithindistance_service:{HpESJKmVjzi7GqEf6nPwzA},12:04:35.167,100,10,-2,116428,0,0,183077,0,20597-09-24T18:40:01.921Z,768.289,8235,992,779,194,8,289,788,119,893,484,1361,0.000722,159,31.739,72931,113.699Kb,15.465,19.949,0.5235789999999999,,,102,102,0.09744,2,2,0.008135,1,1,0.000994,1,1,0.000318,1,1,0.000178,1,1,0.014185,,,,,,,0.0,29.166666666666668,,0.0,,
idlexternallinking.xidl_recswithindistance_service:{HpESCS47bsvbUZhLAG3JR1},12:04:17.050,93,10,-2,204367,0,0,273094,0,20597-09-24T16:54:43.082Z,1178.0,13158,1027,1744,279,9,111,838,198,1760,1335,3079,0.000633,240,43.732,109142,199.577Kb,22.589,38.004,5.844,30,5.165,594,594,0.328702,2,2,0.008282999999999999,1,1,0.001502,1,1,0.000231,1,1,0.000238,1,1,0.017969000000000002,,,,,,,0.0,64.07766990291262,,15.151515151515152,,0.17216666666666666
idlexternallinking.xidl_recswithindistance_service:{HpESCR6EPcL8TdwzK2EXkS},12:04:16.944,37,9,-2,53514,0,0,70543,0,18943-02-13T22:41:39.129Z,533.202,3486,312,1030,90,7,44,290,67,1042,941,1971,0.000516,70,23.498,31620,52.259Kb,12.095,13.103,2.255,16,2.024,134,134,0.064711,2,2,0.009166,1,1,0.001157,1,1,0.000546,1,1,0.000362,1,1,0.018597000000000002,,,,,,,0.0,60.36036036036036,,23.880597014925375,,0.1265
idlexternallinking.xidl_recswithindistance_service:{HpESCMEArkfUd9Bti2bZ8y},12:04:16.795,92,10,-2,205435,0,0,301344,0,20224-02-11T00:23:16.514Z,1095.0,14139,1122,904,303,8,143,928,186,920,516,1420,0.000498,265,38.959,119385,200.620Kb,20.162,31.166,2.02,10,1.308,434,434,0.18790199999999999,2,2,0.010147,1,1,0.0012150000000000002,1,1,0.000532,1,1,0.000302,1,1,0.021347,,,,,,,0.0,56.53495440729483,,5.376344086021505,,0.1308
idlexternallinking.xidl_recswithindistance_service:{HpESCKGu7LWGx2nLQarL5b},12:04:16.673,76,10,-2,57467,0,0,76120,0,20224-02-11T00:22:47.521Z,1849.0,3800,363,3008,102,12,52,338,105,3024,2909,5917,0.000663,74,85.089,35060,56.120Kb,44.307,36.799,19.855,32,19.575,196,196,0.097868,2,2,0.007202,1,1,0.000752,1,1,0.000388,1,1,0.000156,1,1,0.013606,7,1.226,0.9595629999999999,7,0.9595629999999999,,2.028985507246377,66.87898089171975,100.0,30.476190476190474,0.13708042857142858,0.61171875
idlexternallinking.xidl_recswithindistance_service:{HpESCHxEVUW2eD5G2uNc6V},12:04:16.636,107,10,-2,67735,0,0,75563,0,20224-02-11T00:22:29.751Z,1729.0,3941,348,5862,105,10,59,343,134,5878,5733,11595,0.000638,74,87.832,34879,66.147Kb,44.007,36.742,15.887,26,15.527,168,168,0.11839100000000001,2,2,0.007598,1,1,0.000907,1,1,0.000325,1,1,0.000213,1,1,0.016996999999999998,,,,,,,0.0,69.43005181347151,,19.402985074626866,,0.5971923076923077
idlexternallinking.xidl_recswithindistance_service:{HpESCGyRsFUyM7EgbJrpRm},12:04:16.541,64,9,-2,82583,0,0,90904,0,20224-02-11T00:21:59.242Z,598.844,4688,387,233,117,5,68,356,61,249,63,296,,84,33.112,39947,80.647Kb,15.075,13.536,2.995,21,2.818,212,212,0.161227,2,2,0.010747,1,1,0.0010509999999999999,1,1,0.000706,1,1,0.000314,1,1,0.019396,7,1.171,0.89036,7,0.89036,,1.9283746556473829,47.286821705426355,100.0,34.42622950819672,0.12719428571428573,0.1341904761904762
